,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
8525,2020-3400,2020-03-06,1,Vente,66000.0,,GRANGE DE CHEVROLET,B148,1260.0,01187,Haut Valromey,01,011871760B0727,0,,,,,L,landes,11562.0,5.698915,46.120036
8526,2020-3400,2020-03-06,1,Vente,66000.0,,GRANGE DE CHEVROLET,B148,1260.0,01187,Haut Valromey,01,011871760B0753,0,,,,,P,prés,58863.0,5.696084,46.114315
8527,2020-3400,2020-03-06,1,Vente,66000.0,,COMBE DE LA MANCHE,B127,1260.0,01187,Haut Valromey,01,011871760B0951,0,,,,,L,landes,447.0,5.694053,46.113005
8529,2020-3402,2020-03-06,1,Vente,35000.0,,LE CHAUCHAY,B020,1230.0,01421,Torcieu,01,01421000AI0411,0,,,,,P,prés,587.0,5.404484,45.928913
8530,2020-3403,2020-03-17,2,Echange,30.0,,AU CRE,B083,1420.0,01118,Corbonod,01,01118000AX0272,0,,,,,T,terres,5.0,5.811537,45.962045
8531,2020-3403,2020-03-17,2,Echange,30.0,,AUX GRANDS PRES,B136,1420.0,01118,Corbonod,01,01118000AX0285,0,,,,,T,terres,98.0,5.81171,45.961573
8532,2020-3403,2020-03-17,2,Echange,30.0,,AUX GRANDS PRES,B136,1420.0,01118,Corbonod,01,01118000AX0290,0,,,,,T,terres,108.0,5.811687,45.961514
8533,2020-3404,2020-03-17,1,Echange,160.0,,AU CRE,B083,1420.0,01118,Corbonod,01,01118000AX0273,0,,,,,T,terres,42.0,5.811554,45.962007
8534,2020-3404,2020-03-17,2,Echange,160.0,,AU CRE,B083,1420.0,01118,Corbonod,01,01118000AX0275,0,,,,,VI,vignes,147.0,5.811451,45.961839
8535,2020-3405,2020-03-10,1,Vente,330.0,,LES BRUES,B007,1100.0,01237,Martignat,01,012370000A0555,0,,,,,P,prés,66.0,5.603741,46.21065
8536,2020-3406,2020-03-05,1,Vente,40000.0,,LE VILLAGE,B141,1100.0,01014,Arbent,01,01014000AB0069,0,,,,,J,jardins,68.0,5.681331,46.29544
8537,2020-3406,2020-03-05,1,Vente,40000.0,38.0,RUE DU GEN ANDREA,0001,1100.0,01014,Arbent,01,01014000AB0070,0,3.0,Dépendance,,0.0,S,sols,17.0,5.68139,46.295394
8538,2020-3406,2020-03-05,1,Vente,40000.0,35.0,RUE DU GEN ANDREA,0001,1100.0,01014,Arbent,01,01014000AB0146,0,1.0,Maison,122.0,6.0,S,sols,121.0,5.68145,46.295223
8539,2020-3407,2020-03-10,1,Vente,1.0,,LE CATON,B024,1430.0,01441,Vieu-d'Izenave,01,01441000ZB0219,0,,,,,P,prés,381.0,5.542165,46.094945
8540,2020-3407,2020-03-10,1,Vente,1.0,,LE CATON,B024,1430.0,01441,Vieu-d'Izenave,01,01441000ZB0236,0,,,,,P,prés,362.0,5.542537,46.094913
8541,2020-3408,2020-03-12,1,Vente,50000.0,,LA BRUYERE,B010,1300.0,01058,Brégnier-Cordon,01,010580000A2870,0,,,,,AB,terrains a bâtir,426.0,5.622654,45.64182
8542,2020-3408,2020-03-12,1,Vente,50000.0,,LA BRUYERE,B010,1300.0,01058,Brégnier-Cordon,01,010580000A2880,0,,,,,AB,terrains a bâtir,227.0,5.622571,45.641753
8543,2020-3408,2020-03-12,1,Vente,50000.0,,LA BRUYERE,B010,1300.0,01058,Brégnier-Cordon,01,010580000A2885,0,,,,,AB,terrains a bâtir,309.0,5.622482,45.642008
8544,2020-3409,2020-03-24,1,Vente,120000.0,,AU BOURG,B009,1350.0,01138,Culoz,01,01138000AS0198,0,,,,,J,jardins,147.0,5.780888,45.850602
8545,2020-3409,2020-03-24,1,Vente,120000.0,40.0,RUE DE L EGLISE,0166,1350.0,01138,Culoz,01,01138000AS0199,0,1.0,Maison,81.0,5.0,S,sols,237.0,5.780593,45.850521
8546,2020-3410,2020-03-20,2,Vente,65000.0,,THOYS,B228,1300.0,01015,Arboys en Bugey,01,010150000A0934,0,,,,,J,jardins,87.0,5.655018,45.746065
8547,2020-3410,2020-03-20,2,Vente,65000.0,5179.0,THOYS,B228,1300.0,01015,Arboys en Bugey,01,010150000A0935,0,1.0,Maison,91.0,2.0,S,sols,220.0,5.654899,45.745942
8548,2020-3410,2020-03-20,2,Vente,65000.0,,THOYS,B228,1300.0,01015,Arboys en Bugey,01,010150000A0937,0,,,,,S,sols,2.0,5.654916,45.745847
8549,2020-3410,2020-03-20,2,Vente,65000.0,,THOYS,B228,1300.0,01015,Arboys en Bugey,01,010150000A0944,0,,,,,S,sols,208.0,5.655062,45.745955
8550,2020-3410,2020-03-20,2,Vente,65000.0,,THOYS,B228,1300.0,01015,Arboys en Bugey,01,010150000A0949,0,,,,,S,sols,123.0,5.654975,45.745953
8558,2020-3414,2020-03-30,1,Vente,188820.0,310.0,CHE DE LA COMBE,0050,1260.0,01453,Arvière-en-Valromey,01,014530000B0702,0,1.0,Maison,92.0,3.0,S,sols,298.0,5.72531,45.901585
8559,2020-3414,2020-03-30,1,Vente,188820.0,,ASSIN,B006,1260.0,01453,Arvière-en-Valromey,01,014530000B1015,0,,,,,S,sols,26.0,5.725393,45.901631
8560,2020-3415,2020-03-13,1,Vente,1.0,,LE BOURG,B567,1110.0,01185,Plateau d'Hauteville,01,01185186AC0074,0,,,,,J,jardins,61.0,5.534009,45.900307
8561,2020-3416,2020-03-26,1,Vente,295970.0,,ARDOSSET,B004,1350.0,01073,Ceyzérieu,01,010730000G0342,0,,,,,S,sols,70.0,5.70945,45.840465
8562,2020-3416,2020-03-26,1,Vente,295970.0,,ARDOSSET,B004,1350.0,01073,Ceyzérieu,01,010730000G0343,0,,,,,S,sols,117.0,5.709503,45.840434
8563,2020-3416,2020-03-26,1,Vente,295970.0,5326.0,ARDOSSET,B004,1350.0,01073,Ceyzérieu,01,010730000G0345,0,1.0,Maison,150.0,6.0,S,sols,405.0,5.709307,45.840221
8564,2020-3416,2020-03-26,1,Vente,295970.0,5634.0,ARDOSSET,B004,1350.0,01073,Ceyzérieu,01,010730000G1440,0,3.0,Dépendance,,0.0,P,prés,236.0,5.70921,45.840084
8566,2020-3418,2020-03-03,1,Vente,234000.0,,PE DE LA COTE,B055,1550.0,01308,Pougny,01,013080000A0660,0,,,,,S,sols,573.0,5.953837,46.147297
8567,2020-3418,2020-03-03,1,Vente,234000.0,,A LA COTE,B018,1550.0,01308,Pougny,01,013080000A0663,0,,,,,T,terres,69.0,5.954142,46.147289
8568,2020-3418,2020-03-03,1,Vente,234000.0,,A LA COTE,B018,1550.0,01308,Pougny,01,013080000A0666,0,,,,,T,terres,17.0,5.9541,46.147386
8569,2020-3418,2020-03-03,1,Vente,234000.0,,A LA COTE,B018,1550.0,01308,Pougny,01,013080000A0667,0,,,,,T,terres,36.0,5.954079,46.147439
8570,2020-3418,2020-03-03,1,Vente,234000.0,,PE DE LA COTE,B055,1550.0,01308,Pougny,01,013080000A0670,0,,,,,T,terres,162.0,5.953806,46.147377
8571,2020-3418,2020-03-03,1,Vente,234000.0,,PE DE LA COTE,B055,1550.0,01308,Pougny,01,013080000A0671,0,,,,,T,terres,328.0,5.953784,46.14743
8572,2020-3419,2020-03-05,1,Vente,2000.0,,MARAIS DE PRODON,B023,1220.0,01180,Grilly,01,011800000B0702,0,,,,,P,prés,2050.0,6.132106,46.332653
8576,2020-3421,2020-03-05,1,Vente,270000.0,57.0,CHEM DU COTEAU,0031,1280.0,01313,Prévessin-Moëns,01,01313251BL0284,0,,,,,S,sols,198.0,6.091211,46.260695
8577,2020-3421,2020-03-05,1,Vente,270000.0,57.0,CHEM DU COTEAU,0031,1280.0,01313,Prévessin-Moëns,01,01313251BL0285,0,,,,,S,sols,439.0,6.091085,46.260544
8578,2020-3422,2020-03-03,1,Vente,35000.0,10.0,RTE DU LAC GENIN,0050,1130.0,01087,Charix,01,010870000B0540,0,1.0,Maison,44.0,2.0,S,sols,401.0,5.683919,46.189253
8579,2020-3422,2020-03-03,1,Vente,35000.0,10.0,RTE DU LAC GENIN,0050,1130.0,01087,Charix,01,010870000B0540,0,2.0,Appartement,55.0,2.0,S,sols,401.0,5.683919,46.189253
8580,2020-3422,2020-03-03,1,Vente,35000.0,10.0,RTE DU LAC GENIN,0050,1130.0,01087,Charix,01,010870000B0540,0,2.0,Appartement,140.0,4.0,S,sols,401.0,5.683919,46.189253
8581,2020-3423,2020-04-02,1,Vente,3200.0,,SUR LA BORDELIERE,B005,1430.0,01191,Izenave,01,011910000C0026,0,,,,,BT,taillis simples,2730.0,5.541042,46.019415
8582,2020-3424,2020-04-02,1,Vente,8000.0,9003.0,RUE DE LA RESIDENCE,0534,1130.0,01269,Nantua,01,01269000AB0053,0,3.0,Dépendance,,0.0,S,sols,16.0,5.604506,46.157108
8583,2020-3425,2020-03-23,1,Vente,2800.0,,A L EPINETTE,B084,1580.0,01392,Samognat,01,013920000A0217,0,,,,,T,terres,1942.0,5.603137,46.288241
8584,2020-3425,2020-03-23,1,Vente,2800.0,,A L EPINETTE,B084,1580.0,01392,Samognat,01,013920000A0218,0,,,,,P,prés,1565.0,5.602826,46.288493
8585,2020-3425,2020-03-23,1,Vente,2800.0,,A L EPINETTE,B084,1580.0,01392,Samognat,01,013920000A0219,0,,,,,BT,taillis simples,1040.0,5.602523,46.288233
8586,2020-3425,2020-03-23,1,Vente,2800.0,,A L EPINETTE,B084,1580.0,01392,Samognat,01,013920000A0222,0,,,,,P,prés,1187.0,5.602957,46.287587
8587,2020-3425,2020-03-23,1,Vente,2800.0,,SUR MEILLIER,B116,1580.0,01392,Samognat,01,013920000A0826,0,,,,,P,prés,872.0,5.596274,46.276055
8588,2020-3425,2020-03-23,1,Vente,2800.0,,SUR MEILLIER,B116,1580.0,01392,Samognat,01,013920000A0828,0,,,,,P,prés,1574.0,5.596765,46.276216
8589,2020-3425,2020-03-23,1,Vente,2800.0,,SUR MEILLIER,B116,1580.0,01392,Samognat,01,013920000A0829,0,,,,,P,prés,1751.0,5.596882,46.276586
8590,2020-3425,2020-03-23,1,Vente,2800.0,,SUR MEILLIER,B116,1580.0,01392,Samognat,01,013920000A0831,0,,,,,P,prés,7809.0,5.59618,46.276613
8591,2020-3425,2020-03-23,1,Vente,2800.0,,SUR MEILLIER,B116,1580.0,01392,Samognat,01,013920000A0854,0,,,,,P,prés,1482.0,5.594531,46.275324
8592,2020-3425,2020-03-23,1,Vente,2800.0,,A L EPINETTE,B084,1580.0,01392,Samognat,01,013920000A1451,0,,,,,P,prés,537.0,5.603726,46.287728
8593,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B323,1200.0,01033,Valserhône,01,010334580A0079,0,,,,,BR,futaies résineuses,20000.0,5.737023,46.134589
8594,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B323,1200.0,01033,Valserhône,01,010334580A0079,0,,,,,BR,futaies résineuses,75850.0,5.737023,46.134589
8595,2020-3426,2020-03-09,1,Vente,800000.0,,FRACHAT,B040,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0160,0,,,,,BR,futaies résineuses,2406.0,5.736759,46.142908
8596,2020-3426,2020-03-09,1,Vente,800000.0,,FRACHAT,B040,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0161,0,,,,,BR,futaies résineuses,12446.0,5.736328,46.142249
8597,2020-3426,2020-03-09,1,Vente,800000.0,,FRACHAT,B040,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0162,0,,,,,BR,futaies résineuses,24222.0,5.735391,46.142087
8598,2020-3426,2020-03-09,1,Vente,800000.0,,LES CORNES,B024,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0267,0,,,,,BR,futaies résineuses,187270.0,5.732154,46.140204
8599,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B048,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0268,0,,,,,P,prés,13800.0,5.735642,46.138636
8600,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B048,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0269,0,,,,,BT,taillis simples,172070.0,5.736996,46.137961
8601,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B048,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0275,0,,,,,L,landes,5530.0,5.731841,46.138599
8602,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B048,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0276,0,,,,,BM,futaies mixtes,354330.0,5.73112,46.136469
8603,2020-3426,2020-03-09,1,Vente,800000.0,,LA LAVANCHE,B048,1130.0,01204,Le Poizat-Lalleyriat,01,012040000E0420,0,,,,,L,landes,1500.0,5.73524,46.140152
8604,2020-3427,2020-02-21,1,Vente,72500.0,,RTE DU CHANAY,0009,1230.0,01416,Tenay,01,01416000AK0051,0,,,,,P,prés,491.0,5.517005,45.929295
8605,2020-3427,2020-02-21,1,Vente,72500.0,27.0,RTE DU CHANAY,0009,1230.0,01416,Tenay,01,01416000AK0055,0,1.0,Maison,64.0,2.0,J,jardins,42.0,5.516561,45.929129
8606,2020-3427,2020-02-21,1,Vente,72500.0,5515.0,RTE DU CHANAY,0009,1230.0,01416,Tenay,01,01416000AK0064,0,3.0,Dépendance,,0.0,S,sols,207.0,5.516867,45.929097
8607,2020-3427,2020-02-21,1,Vente,72500.0,,RTE DU CHANAY,0009,1230.0,01416,Tenay,01,01416000AK0065,0,,,,,S,sols,86.0,5.516972,45.929154
8610,2020-3429,2020-03-10,1,Vente,175000.0,,LE BOURG,B008,1200.0,01209,Léaz,01,012090000B0222,0,,,,,S,sols,49.0,5.88414,46.098209
8611,2020-3429,2020-03-10,1,Vente,175000.0,14.0,RUE SAINT AMAND,0125,1200.0,01209,Léaz,01,012090000B0223,0,1.0,Maison,109.0,4.0,S,sols,510.0,5.884037,46.098265
8612,2020-3430,2020-02-21,1,Vente,307000.0,5251.0,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0396,0,4.0,Local industriel. commercial ou assimilé,31.0,0.0,P,prés,1005.0,5.688128,45.785251
8613,2020-3430,2020-02-21,1,Vente,307000.0,5251.0,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0396,0,1.0,Maison,136.0,5.0,P,prés,1005.0,5.688128,45.785251
8614,2020-3430,2020-02-21,1,Vente,307000.0,5367.0,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0436,0,3.0,Dépendance,,0.0,S,sols,995.0,5.688423,45.785199
8615,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0449,0,,,,,P,prés,666.0,5.687985,45.785098
8616,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0451,0,,,,,P,prés,106.0,5.688553,45.785028
8617,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0596,0,,,,,P,prés,142.0,5.688009,45.785005
8618,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0600,0,,,,,P,prés,125.0,5.688633,45.785025
8619,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0604,0,,,,,P,prés,87.0,5.68878,45.7852
8620,2020-3430,2020-02-21,1,Vente,307000.0,,MONTCHOISI,B069,1300.0,01098,Chazey-Bons,01,010980000C0605,0,,,,,P,prés,95.0,5.688542,45.785335
8621,2020-3431,2020-04-02,1,Vente,45000.0,,BRIORD,B008,1470.0,01064,Briord,01,010640000E0468,0,,,,,VI,vignes,1075.0,5.458833,45.783445
8627,2020-3433,2020-03-16,1,Vente,210000.0,,LHUYRIEU,B027,1350.0,01039,Béon,01,010390000B1165,0,,,,,P,prés,730.0,5.749173,45.856581
8628,2020-3433,2020-03-16,1,Vente,210000.0,9.0,RUE DE LA CHARRIERE,0032,1350.0,01039,Béon,01,010390000B1497,0,1.0,Maison,134.0,5.0,S,sols,642.0,5.74955,45.856408
8629,2020-3434,2020-04-02,1,Vente,44500.0,,AUX COURBES,B009,1300.0,01227,Magnieu,01,01227000ZC0433,0,,,,,AB,terrains a bâtir,171.0,5.72052,45.774301
8630,2020-3434,2020-04-02,1,Vente,44500.0,,AUX COURBES,B009,1300.0,01227,Magnieu,01,01227000ZC0434,0,,,,,AB,terrains a bâtir,922.0,5.72075,45.774276
8631,2020-3435,2020-03-11,2,Vente,1000000.0,,PRE MATOU,B341,1100.0,01283,Oyonnax,01,012834400C1102,0,,,,,S,sols,3598.0,5.605077,46.262882
8632,2020-3435,2020-03-11,2,Vente,1000000.0,9001.0,CHE DE PRE MATOU,0319,1100.0,01283,Oyonnax,01,012834400C1105,0,4.0,Local industriel. commercial ou assimilé,2750.0,0.0,S,sols,9097.0,5.605261,46.262687
8633,2020-3435,2020-03-11,2,Vente,1000000.0,,ZONE INDUSTRIELLE OUEST,B379,1100.0,01283,Oyonnax,01,012834400C1106,0,,,,,S,sols,6.0,5.604391,46.263202
8634,2020-3436,2020-03-10,1,Vente,126000.0,,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0186,0,,,,,S,sols,80.0,5.552894,46.258657
8635,2020-3436,2020-03-10,1,Vente,126000.0,5438.0,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0187,0,1.0,Maison,71.0,3.0,S,sols,65.0,5.55305,46.258633
8640,2020-3439,2020-03-05,1,Vente,280000.0,59.0,RUE MOLLARD ST JEAN,0980,1100.0,01283,Oyonnax,01,01283000AK0395,0,4.0,Local industriel. commercial ou assimilé,1210.0,0.0,S,sols,1963.0,5.64648,46.251294
8645,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,2.0,Appartement,80.0,3.0,S,sols,184.0,5.605608,46.155787
8646,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,2.0,Appartement,66.0,3.0,S,sols,184.0,5.605608,46.155787
8647,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,2.0,Appartement,80.0,3.0,S,sols,184.0,5.605608,46.155787
8648,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,2.0,Appartement,36.0,1.0,S,sols,184.0,5.605608,46.155787
8649,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,4.0,Local industriel. commercial ou assimilé,33.0,0.0,S,sols,184.0,5.605608,46.155787
8650,2020-3441,2020-02-27,1,Vente,135000.0,25.0,RUE SAINT MICHEL,0560,1130.0,01269,Nantua,01,01269000AB0642,0,1.0,Maison,80.0,4.0,S,sols,184.0,5.605608,46.155787
8653,2020-3443,2020-03-12,1,Vente,223500.0,,RTE DE GROISSIAT,0105,1100.0,01031,Bellignat,01,01031000AL0334,0,,,,,AB,terrains a bâtir,369.0,5.624794,46.242958
8654,2020-3443,2020-03-12,1,Vente,223500.0,,RTE DE GROISSIAT,0105,1100.0,01031,Bellignat,01,01031000AL0338,0,,,,,S,sols,1118.0,5.625516,46.242783
8655,2020-3443,2020-03-12,1,Vente,223500.0,,RTE DE GROISSIAT,0105,1100.0,01031,Bellignat,01,01031000AL0348,0,,,,,AB,terrains a bâtir,33.0,5.624922,46.243025
8656,2020-3444,2020-03-09,1,Vente,210000.0,,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0286,0,,,,,AB,terrains a bâtir,1174.0,5.55374,46.259632
8657,2020-3444,2020-03-09,1,Vente,210000.0,,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0290,0,,,,,S,sols,63.0,5.553649,46.260056
8658,2020-3444,2020-03-09,1,Vente,210000.0,,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0292,0,,,,,AB,terrains a bâtir,193.0,5.55343,46.259653
8659,2020-3444,2020-03-09,1,Vente,210000.0,,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0295,0,,,,,T,terres,3648.0,5.55335,46.259938
8660,2020-3445,2020-03-10,1,Vente,160000.0,32.0,RUE LOUIS ARMAND,0937,1100.0,01283,Oyonnax,01,01283000BC0012,0,1.0,Maison,83.0,5.0,S,sols,335.0,5.651735,46.248553
8671,2020-3451,2020-03-12,1,Vente,465000.0,,CHAMP CORBOZ,B050,1280.0,01313,Prévessin-Moëns,01,01313251BL0195,0,,,,,P,prés,234.0,6.09118,46.26143
8672,2020-3451,2020-03-12,1,Vente,465000.0,137.0,CHEM DU COTEAU,0031,1280.0,01313,Prévessin-Moëns,01,01313251BL0196,0,1.0,Maison,168.0,4.0,S,sols,1100.0,6.091286,46.261288
8675,2020-3453,2020-03-10,1,Vente,763500.0,635.0,RUE DE LAUSANNE,0490,1220.0,01143,Divonne-les-Bains,01,01143000AE0255,0,1.0,Maison,130.0,5.0,S,sols,39.0,6.147357,46.362676
8676,2020-3453,2020-03-10,1,Vente,763500.0,631.0,RUE DE LAUSANNE,0490,1220.0,01143,Divonne-les-Bains,01,01143000AE0566,0,,,,,S,sols,236.0,6.147251,46.362747
8677,2020-3454,2020-03-12,1,Vente,1.0,,LA ROUA,B150,1220.0,01143,Divonne-les-Bains,01,011430000C0208,0,,,,,S,sols,51.0,6.13986,46.369242
8678,2020-3454,2020-03-12,1,Vente,1.0,,LA ROUA,B150,1220.0,01143,Divonne-les-Bains,01,011430000C0212,0,,,,,S,sols,60.0,6.139739,46.369175
8685,2020-3458,2020-03-17,1,Vente,75000.0,184.0,RUE ANATOLE FRANCE,0050,1100.0,01283,Oyonnax,01,01283000AH0320,0,1.0,Maison,50.0,3.0,S,sols,386.0,5.651692,46.254942
8687,2020-3460,2020-03-16,1,Vente,1500.0,,AUX HUTINS,B099,1220.0,01143,Divonne-les-Bains,01,01143000AN0242,0,,,,,S,sols,72.0,6.133982,46.352609
8688,2020-3461,2020-03-23,3,Vente,420000.0,,CHALLEX,B011,1630.0,01078,Challex,01,010780000B1961,0,,,,,S,sols,32.0,5.973983,46.180442
8689,2020-3461,2020-03-23,3,Vente,420000.0,,CHALLEX,B011,1630.0,01078,Challex,01,010780000B1966,0,,,,,S,sols,24.0,5.974131,46.180526
8690,2020-3461,2020-03-23,3,Vente,420000.0,,CHALLEX,B011,1630.0,01078,Challex,01,010780000B1969,0,,,,,AB,terrains a bâtir,1152.0,5.973863,46.180644
8691,2020-3462,2020-04-06,1,Vente,159000.0,574.0,RUE DE LA SUISSE,0090,1450.0,01068,Cerdon,01,010680000A1476,0,1.0,Maison,120.0,7.0,S,sols,800.0,5.472717,46.076833
8692,2020-3463,2020-03-05,2,Vente,135417.0,,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0107,0,,,,,AB,terrains a bâtir,275.0,5.628085,46.240219
8693,2020-3463,2020-03-05,2,Vente,135417.0,4.0,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0221,0,4.0,Local industriel. commercial ou assimilé,700.0,0.0,S,sols,396.0,5.62797,46.240358
8694,2020-3463,2020-03-05,2,Vente,135417.0,4.0,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0221,0,4.0,Local industriel. commercial ou assimilé,706.0,0.0,S,sols,396.0,5.62797,46.240358
8695,2020-3463,2020-03-05,2,Vente,135417.0,4.0,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0222,0,,,,,S,sols,1661.0,5.628113,46.24037
8696,2020-3464,2020-03-05,3,Vente,114583.0,4.0,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0221,0,4.0,Local industriel. commercial ou assimilé,700.0,0.0,S,sols,396.0,5.62797,46.240358
8697,2020-3464,2020-03-05,3,Vente,114583.0,4.0,AV DE LA GARE,0085,1100.0,01031,Bellignat,01,01031000AH0221,0,4.0,Local industriel. commercial ou assimilé,706.0,0.0,S,sols,396.0,5.62797,46.240358
8707,2020-3466,2020-03-09,1,Vente,115500.0,21.0,RUE VOLTAIRE,1540,1100.0,01283,Oyonnax,01,01283000AE1142,0,3.0,Dépendance,,0.0,S,sols,216.0,5.656338,46.256394
8711,2020-3468,2020-03-06,1,Vente,1600.0,,SOUS LE VERGER,B163,1150.0,01411,Souclin,01,014110000B1170,0,,,,,P,prés,607.0,5.420212,45.874701
8712,2020-3468,2020-03-06,1,Vente,1600.0,,PRE MARTIN,B134,1150.0,01411,Souclin,01,014110000B1171,0,,,,,P,prés,4670.0,5.419706,45.874867
8713,2020-3469,2020-02-28,1,Vente,420.0,,TERRE JANNET,B173,1150.0,01411,Souclin,01,014110000A1046,0,,,,,BT,taillis simples,2505.0,5.409698,45.885067
8720,2020-3473,2020-03-19,1,Vente,845650.0,,LA PIECE,B039,1170.0,01103,Chevry,01,011030000B1321,0,,,,,S,sols,59.0,6.039932,46.284976
8721,2020-3473,2020-03-19,1,Vente,845650.0,376.0,RUE LA PIECE,0082,1170.0,01103,Chevry,01,011030000B1366,0,1.0,Maison,171.0,5.0,S,sols,700.0,6.039765,46.284827
8722,2020-3474,2020-03-30,2,Vente,930850.0,,CHE DE LA CRAZ,0006,1220.0,01397,Sauverny,01,01397000AC0161,0,,,,,S,sols,783.0,6.114344,46.311744
8723,2020-3474,2020-03-30,2,Vente,930850.0,499.0,CHE DE LA CRAZ,0006,1220.0,01397,Sauverny,01,01397000AC0164,0,,,,,S,sols,51.0,6.114252,46.311533
8724,2020-3474,2020-03-30,2,Vente,930850.0,487.0,CHE DE LA CRAZ,0006,1220.0,01397,Sauverny,01,01397000AC0175,0,1.0,Maison,162.0,4.0,S,sols,346.0,6.114154,46.311646
8729,2020-3477,2020-04-01,1,Vente,250000.0,34.0,RUE DU FORT L ECLUSE,0023,1210.0,01435,Versonnex,01,01435000AD0181,0,1.0,Maison,98.0,5.0,S,sols,638.0,6.101093,46.294721
8730,2020-3478,2020-03-27,1,Vente,270100.0,,LE BOURG,B045,1220.0,01180,Grilly,01,01180000AP0085,0,,,,,L,landes,27.0,6.114123,46.329978
8731,2020-3478,2020-03-27,1,Vente,270100.0,78.0,RLE DE L'EGLISE,0032,1220.0,01180,Grilly,01,01180000AP0086,0,1.0,Maison,63.0,2.0,S,sols,195.0,6.114041,46.330069
8734,2020-3480,2020-03-18,1,Vente,125000.0,,VILLAGE,B452,1200.0,01033,Valserhône,01,010332050D1380,0,,,,,PA,pâtures,777.0,5.832766,46.125621
8735,2020-3480,2020-03-18,1,Vente,125000.0,,VILLAGE,B452,1200.0,01033,Valserhône,01,010332050D1380,0,,,,,S,sols,5.0,5.832766,46.125621
8736,2020-3480,2020-03-18,1,Vente,125000.0,36.0,GR GRANDE RUE,0832,1200.0,01033,Valserhône,01,010332050D1384,0,1.0,Maison,68.0,4.0,S,sols,425.0,5.832997,46.125337
8737,2020-3480,2020-03-18,1,Vente,125000.0,,VILLAGE,B452,1200.0,01033,Valserhône,01,010332050D2038,0,,,,,S,sols,90.0,5.832882,46.125711
8743,2020-3483,2020-03-10,1,Vente,960561.5,,LES GOLETTES,B019,1170.0,01103,Chevry,01,011030000B0146,0,,,,,BT,taillis simples,2075.0,6.038354,46.278343
